temp_extruder,temp_bed,max_x,max_y,max_z,max_speed,max_extrusion,fan_speed,num_commands,out_of_bounds_moves,label
200.0,60.0,270.0,269.99,300.0,10000.0,2004.73806,170.0,52400,3374,1
200.0,50.0,269.99,269.97,299.99,10000.0,4163.96225,255.0,44611,3325,1
340.0,55.0,270.0,269.99,299.96,10000.0,3769.04854,170.0,33524,2647,1
210.0,55.0,269.99,269.98,299.99,9999.0,4159.19006,255.0,55514,3956,1
210.0,55.0,270.0,270.0,300.0,10000.0,4162.55241,255.0,1066421,77082,1
205.0,60.0,269.99,269.99,300.0,10000.0,4157.59069,255.0,61664,5650,1
325.0,30.0,269.98,269.99,299.99,15000.0,2938.26524,0.0,64437,4489,1
350.0,193.0,270.0,270.0,300.0,10000.0,4157.97261,255.0,104764,6105,1
210.0,60.0,270.0,270.0,300.0,10000.0,4157.79506,255.0,150328,13606,1
330.0,60.0,270.0,270.0,300.0,10000.0,4162.62906,255.0,689055,55685,1
200.0,202.0,270.0,269.99,300.0,10000.0,4157.23343,255.0,110185,8118,1
314.0,60.0,269.99,270.0,300.0,10000.0,4155.58887,255.0,118178,9105,1
210.0,148.0,269.99,269.99,299.99,10000.0,4159.20425,255.0,87879,4717,1
210.0,166.0,270.0,269.99,299.99,10000.0,4159.20425,255.0,87879,4758,1
302.0,217.0,269.99,269.99,300.0,10500.0,4158.66017,255.0,52799,2730,1
205.0,60.0,269.99,270.0,300.0,10500.0,4158.9064,255.0,122327,9131,1
210.0,188.0,270.0,269.98,299.99,10000.0,4157.53749,255.0,121344,9105,1
321.0,168.0,270.0,270.0,300.0,10000.0,4162.93815,255.0,570063,49627,1
210.0,60.0,270.0,270.0,300.0,10000.0,4162.99239,170.0,838739,65887,1
210.0,55.0,270.0,270.0,300.0,10000.0,4157.54866,255.0,106479,8234,1
210.0,60.0,270.0,270.0,300.0,10000.0,4159.01219,170.0,1035939,86844,1
322.0,60.0,270.0,269.98,300.0,9999.0,4157.52124,170.0,50850,2403,1
200.0,50.0,269.96,269.99,300.0,9997.0,4157.88863,255.0,17944,922,1
346.0,60.0,270.0,270.0,300.0,10000.0,4153.53523,255.0,152979,14694,1
200.0,60.0,270.0,270.0,300.0,10000.0,4155.78459,170.0,265784,25644,1
210.0,50.0,269.97,269.94,299.97,10500.0,4157.59791,255.0,44257,2508,1
210.0,60.0,270.0,270.0,300.0,10000.0,4162.56518,255.0,761528,64455,1
200.0,60.0,270.0,270.0,300.0,10000.0,4157.52637,255.0,732362,69385,1
210.0,60.0,270.0,270.0,300.0,10000.0,4153.64234,255.0,377149,28641,1
329.0,60.0,269.99,270.0,300.0,10000.0,2826.42113,255.0,59713,5196,1
295.0,60.0,270.0,270.0,300.0,10000.0,4157.55045,255.0,143315,13574,1
332.0,60.0,270.0,270.0,300.0,10000.0,2198.66399,255.0,210523,17428,1
200.0,150.0,270.0,270.0,299.99,10000.0,3929.34414,255.0,170828,16412,1
228.0,0.0,269.97,269.98,300.0,10000.0,1578.38496,255.0,36334,2614,1
210.0,191.0,270.0,270.0,300.0,10000.0,1245.73115,255.0,139188,12526,1
240.0,80.0,270.0,270.0,300.0,10000.0,4164.50717,0.0,895475,69978,1
210.0,60.0,269.99,269.98,299.96,9999.0,4166.42098,255.0,21372,1470,1
210.0,60.0,269.99,269.9,299.81,10000.0,4170.84149,255.0,9180,500,1
210.0,60.0,269.98,270.0,299.99,9999.0,4160.99557,255.0,40068,2161,1
210.0,175.0,270.0,269.99,300.0,10000.0,4162.52348,255.0,190154,16184,1
310.0,153.0,270.0,270.0,300.0,10000.0,4161.55485,255.0,1577529,152725,1
210.0,198.0,269.99,270.0,300.0,10000.0,4154.23537,255.0,92475,7688,1
200.0,143.0,269.97,269.99,299.99,10000.0,2663.61589,255.0,51430,4798,1
200.0,60.0,270.0,270.0,300.0,10000.0,4155.93307,255.0,133311,12782,1
200.0,190.0,270.0,270.0,300.0,10000.0,4162.76107,255.0,4004295,384942,1
210.0,60.0,270.0,270.0,300.0,10000.0,4163.02218,255.0,609470,49989,1
210.0,55.0,270.0,270.0,300.0,10000.0,4157.88393,255.0,505965,44910,1
292.0,60.0,270.0,270.0,300.0,10000.0,4161.53288,170.0,1285156,122799,1
210.0,60.0,270.0,270.0,300.0,10000.0,4157.64426,255.0,361415,32630,1
346.0,189.0,269.99,270.0,300.0,10500.0,4158.52537,255.0,74764,6182,1
328.0,55.0,269.99,269.99,300.0,9998.0,4159.20425,170.0,87879,4817,1
327.0,66.0,270.0,270.0,300.0,10000.0,4163.16103,255.0,822012,78237,1
349.0,60.0,270.0,270.0,300.0,10000.0,2458.88661,255.0,148804,14099,1
200.0,60.0,270.0,269.99,300.0,10000.0,4157.65884,255.0,193225,17517,1
324.0,60.0,270.0,270.0,300.0,10000.0,4161.54736,255.0,184129,15134,1
347.0,183.0,269.95,269.92,299.85,9992.0,1437.42336,255.0,3159,242,1
200.0,60.0,270.0,270.0,300.0,10000.0,4158.15357,127.5,880603,78716,1
210.0,182.0,269.99,269.99,299.99,10000.0,1161.25696,255.0,63942,4973,1
200.0,50.0,270.0,270.0,300.0,10000.0,4162.59801,255.0,384263,34010,1
210.0,60.0,270.0,269.98,300.0,10000.0,2782.7454,255.0,51891,4017,1
200.0,50.0,269.99,270.0,300.0,10000.0,4163.04959,170.0,61638,4223,1
210.0,62.0,270.0,269.99,300.0,10000.0,2106.19275,255.0,178168,16407,1
302.0,60.0,270.0,270.0,300.0,10000.0,4157.66901,255.0,381750,30805,1
200.0,60.0,270.0,270.0,300.0,10000.0,4162.00314,170.0,999945,91991,1
344.0,204.0,270.0,270.0,300.0,10000.0,4167.34234,255.0,266227,15051,1
210.0,55.0,270.0,270.0,300.0,10000.0,4158.51329,255.0,182442,16106,1
340.0,60.0,270.0,270.0,299.99,10000.0,4162.56089,255.0,296677,23221,1
220.0,60.0,270.0,270.0,300.0,10000.0,4165.52379,255.0,855962,64383,1
205.0,60.0,270.0,270.0,300.0,10000.0,4163.69514,255.0,854734,48633,1
299.0,161.0,269.98,269.94,299.97,10000.0,388.4356,255.0,15735,1262,1
200.0,60.0,270.0,270.0,300.0,10000.0,4163.3691,255.0,426587,37166,1
200.0,50.0,269.98,269.99,299.98,10000.0,1626.32753,255.0,51665,4251,1
313.0,50.0,270.0,269.99,300.0,9998.0,1410.63368,255.0,32398,2472,1
301.0,166.0,269.99,270.0,300.0,10000.0,4156.44359,255.0,192227,17155,1
333.0,60.0,270.0,270.0,300.0,10000.0,4157.87302,255.0,129043,11981,1
210.0,188.0,269.97,270.0,299.98,10000.0,4164.2298,255.0,43239,3470,1
210.0,184.0,270.0,270.0,300.0,10000.0,2855.05338,255.0,85408,7926,1
200.0,50.0,270.0,269.99,300.0,10000.0,4157.52846,255.0,212994,17513,1
316.0,60.0,270.0,270.0,300.0,10000.0,4163.41841,255.0,187462,11248,1
210.0,174.0,270.0,269.98,300.0,10000.0,4157.61871,255.0,54476,3117,1
310.0,218.0,269.96,270.0,299.99,10000.0,4166.67589,255.0,81217,3724,1
210.0,205.0,270.0,270.0,300.0,9999.0,510.88642,255.0,26653,2260,1
306.0,164.0,270.0,269.99,300.0,10000.0,4163.38066,255.0,96119,4024,1
306.0,50.0,270.0,269.98,299.99,9999.0,3541.17414,255.0,79136,6424,1
311.0,50.0,269.97,269.98,299.96,9999.0,2454.23519,255.0,19706,1144,1
200.0,50.0,270.0,270.0,300.0,10000.0,4163.34209,255.0,261039,16275,1
210.0,196.0,269.98,270.0,299.98,9999.0,676.83702,255.0,24815,2275,1
333.0,60.0,270.0,270.0,300.0,10000.0,4158.65077,255.0,156253,12436,1
210.0,60.0,270.0,270.0,300.0,10000.0,4163.27816,255.0,499583,43430,1
288.0,50.0,269.99,270.0,300.0,10000.0,4162.87969,255.0,249078,15126,1
210.0,60.0,270.0,270.0,300.0,10000.0,4162.53419,255.0,380876,31974,1
200.0,177.0,269.96,269.97,299.9,9993.0,954.82188,255.0,11832,778,1
200.0,172.0,269.99,270.0,300.0,10000.0,4163.26844,255.0,132831,7834,1
200.0,60.0,270.0,270.0,299.99,10000.0,4157.51916,255.0,132295,11791,1
200.0,60.0,270.0,270.0,300.0,10000.0,4160.01944,255.0,460252,40929,1
200.0,50.0,269.96,269.99,300.0,10000.0,2921.39411,255.0,41896,3357,1
210.0,209.0,269.99,270.0,300.0,10000.0,4157.57644,255.0,200322,16488,1
210.0,151.0,269.95,269.96,299.92,10000.0,3894.28335,255.0,51254,2101,1
331.0,60.0,270.0,270.0,300.0,10000.0,4161.61825,255.0,335008,32509,1
210.0,60.0,269.98,269.99,300.0,10000.0,4157.66877,255.0,88599,6635,1
210.0,60.0,269.99,270.0,300.0,10000.0,4158.241,255.0,64232,4713,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
351.0,60.0,270.0,270.0,299.99,15000.0,4162.92303,255.0,100030,5906,1
210.0,60.0,270.0,270.0,300.0,15000.0,4166.15613,255.0,571272,52660,1
200.0,174.0,269.98,269.67,299.75,9999.0,394.02462,85.0,6811,308,1
210.0,55.0,269.82,269.88,299.91,10000.0,392.9052,255.0,15168,1161,1
354.0,60.0,270.0,269.99,300.0,10000.0,2630.53266,255.0,82352,6633,1
320.0,211.0,270.0,270.0,300.0,10000.0,4160.90775,255.0,731824,44897,1
200.0,60.0,269.97,269.98,300.0,9998.0,4157.54145,255.0,56870,1798,1
200.0,60.0,269.99,270.0,300.0,10000.0,2322.56788,255.0,84474,5069,1
359.0,60.0,270.0,270.0,300.0,10000.0,4163.6683,255.0,469314,41243,1
280.0,60.0,270.0,270.0,300.0,10000.0,4163.24174,255.0,2062443,195560,1
210.0,186.0,270.0,270.0,300.0,10000.0,4171.85305,255.0,1855358,177191,1
290.0,60.0,270.0,270.0,300.0,10000.0,4164.89241,255.0,892206,79896,1
210.0,60.0,270.0,270.0,300.0,10000.0,4166.30559,255.0,916665,82053,1
342.0,181.0,270.0,270.0,300.0,10000.0,4166.42914,255.0,902587,79433,1
210.0,60.0,270.0,270.0,300.0,10000.0,4166.49536,255.0,939018,82848,1
210.0,60.0,270.0,270.0,300.0,10000.0,4166.66888,255.0,978497,86709,1
309.0,60.0,270.0,270.0,300.0,10000.0,4166.23781,255.0,1343356,121168,1
357.0,211.0,269.99,269.99,299.97,9999.0,4158.01869,255.0,59243,4282,1
210.0,60.0,270.0,269.99,299.99,10000.0,2399.11241,255.0,61745,4399,1
287.0,163.0,270.0,270.0,300.0,10000.0,4159.6297,255.0,620548,42581,1
200.0,60.0,270.0,270.0,300.0,10000.0,4161.86838,255.0,273865,21407,1
318.0,60.0,270.0,270.0,300.0,10000.0,2058.46131,255.0,101584,7046,1
336.0,60.0,270.0,270.0,300.0,10000.0,4157.65564,255.0,174847,10656,1
210.0,60.0,269.71,269.99,299.97,9996.0,149.46727,255.0,7631,703,1
312.0,192.0,269.99,270.0,300.0,10000.0,1024.15323,255.0,30082,2301,1
324.0,60.0,270.0,270.0,299.99,10000.0,4159.02504,255.0,116917,7230,1
313.0,60.0,270.0,270.0,300.0,10000.0,4162.19415,255.0,4584309,429394,1
210.0,60.0,270.0,270.0,300.0,10000.0,4157.75903,255.0,567464,53305,1
210.0,60.0,270.0,269.97,299.98,10000.0,2184.31985,255.0,54615,3965,1
316.0,50.0,269.99,270.0,299.99,10000.0,1124.21579,255.0,35729,2920,1
210.0,60.0,269.93,269.87,299.83,9985.0,4160.11658,255.0,30422,989,1
200.0,192.0,270.0,270.0,300.0,10000.0,4158.8897,255.0,421263,34955,1
294.0,144.0,270.0,270.0,300.0,10000.0,4157.53094,255.0,251427,19174,1
326.0,50.0,270.0,270.0,299.99,10000.0,1061.07979,255.0,77951,7010,1
210.0,60.0,270.0,270.0,300.0,10000.0,4163.62332,255.0,1401526,125263,1
325.0,60.0,270.0,270.0,300.0,10000.0,4162.73124,255.0,1513429,125893,1
200.0,168.0,270.0,270.0,300.0,10000.0,4158.6501,170.0,449008,34361,1
304.0,152.0,269.98,270.0,299.98,9999.0,3181.51174,255.0,28641,2261,1
215.0,50.0,270.0,269.98,299.98,10000.0,4163.78589,255.0,45747,3646,1
215.0,50.0,270.0,269.99,299.99,10000.0,4161.38684,255.0,44903,3487,1
210.0,162.0,269.99,270.0,299.98,10000.0,3064.61145,255.0,66978,6083,1
327.0,60.0,270.0,270.0,300.0,10000.0,4158.40885,255.0,207053,14364,1
210.0,60.0,270.0,270.0,299.98,10000.0,3373.82373,170.0,102678,7161,1
200.0,157.0,269.98,270.0,299.99,10000.0,4157.63651,255.0,59115,4424,1
200.0,50.0,269.99,270.0,299.99,10000.0,4162.59427,255.0,127712,8168,1
295.0,50.0,269.92,269.97,300.0,9998.0,4158.23481,255.0,18222,902,1
200.0,50.0,269.9,269.95,299.98,9995.0,4158.23481,255.0,18222,930,1
210.0,142.0,270.0,270.0,300.0,10000.0,4163.16004,255.0,404435,26787,1
210.0,55.0,269.99,270.0,300.0,10000.0,4158.75593,255.0,154142,10289,1
210.0,60.0,270.0,270.0,299.99,10000.0,4153.87942,255.0,235786,18973,1
347.0,55.0,270.0,270.0,300.0,10000.0,4157.20755,255.0,212322,15889,1
215.0,210.0,269.97,270.0,299.98,9999.0,1186.14298,255.0,18701,1660,1
200.0,50.0,269.86,269.96,299.97,9999.0,1563.4706,170.0,30277,2459,1
200.0,204.0,270.0,269.95,299.99,9999.0,753.72213,255.0,27264,2034,1
312.0,161.0,270.0,270.0,300.0,10000.0,4157.53355,255.0,111837,11022,1
200.0,50.0,269.99,269.99,300.0,10000.0,2189.20196,0.0,122073,11958,1
215.0,50.0,270.0,270.0,300.0,10000.0,4159.67279,255.0,204381,19449,1
325.0,55.0,270.0,270.0,300.0,10000.0,4164.76229,255.0,505416,43920,1
299.0,55.0,270.0,270.0,300.0,10000.0,4164.93076,255.0,258862,16738,1
200.0,60.0,270.0,270.0,300.0,10000.0,4158.98691,255.0,279003,15224,1
210.0,210.0,270.0,270.0,300.0,10000.0,4163.92179,255.0,368925,30309,1
205.0,55.0,269.99,270.0,300.0,10000.0,4163.15407,255.0,136971,9232,1
200.0,50.0,269.97,269.99,300.0,10000.0,791.38361,255.0,38003,3230,1
210.0,55.0,270.0,269.99,300.0,10000.0,4159.22231,255.0,81728,4707,1
354.0,60.0,269.99,269.99,299.99,10000.0,4164.42448,255.0,241118,14037,1
326.0,170.0,270.0,270.0,299.99,10000.0,10.0,0.0,59111,4994,1
210.0,60.0,270.0,270.0,300.0,10000.0,4163.05115,255.0,841185,67289,1
210.0,161.0,270.0,269.98,300.0,10000.0,3978.74004,255.0,54460,4440,1
210.0,55.0,270.0,270.0,300.0,10000.0,4162.36425,255.0,313627,22434,1
358.0,205.0,270.0,270.0,300.0,10000.0,4162.61482,255.0,383518,34782,1
210.0,60.0,270.0,270.0,300.0,10000.0,3647.3441,255.0,160043,14857,1
200.0,50.0,269.98,269.99,299.96,10000.0,2125.34955,255.0,40637,3190,1
200.0,50.0,270.0,270.0,299.99,10000.0,4157.7029,255.0,137443,12170,1
200.0,50.0,270.0,270.0,300.0,10000.0,4158.0301,255.0,160752,10972,1
307.0,143.0,269.99,270.0,300.0,10000.0,4159.58694,255.0,171419,11046,1
225.0,204.0,270.0,270.0,300.0,10000.0,4157.52059,255.0,401831,37864,1
210.0,55.0,270.0,269.99,300.0,10000.0,4158.23196,255.0,182833,16091,1
210.0,181.0,269.99,270.0,300.0,10000.0,2854.91549,255.0,85408,7831,1
330.0,196.0,269.99,270.0,299.98,10500.0,1939.56985,255.0,47117,3887,1
332.0,178.0,270.0,270.0,299.99,10000.0,4157.52379,255.0,187452,14982,1
210.0,55.0,269.99,270.0,300.0,10000.0,4158.46996,255.0,139381,12053,1
359.0,173.0,270.0,270.0,300.0,10000.0,4154.23755,255.0,565585,53857,1
215.0,60.0,270.0,269.99,300.0,10000.0,4155.42134,255.0,142806,11347,1
215.0,160.0,270.0,270.0,300.0,10000.0,4163.54033,255.0,544636,41443,1
215.0,209.0,270.0,270.0,300.0,10000.0,4163.08003,255.0,533072,41397,1
348.0,50.0,269.99,269.99,300.0,10000.0,4157.65214,255.0,61572,5715,1
317.0,50.0,269.99,269.99,300.0,10000.0,1880.53276,255.0,49247,3508,1
205.0,60.0,270.0,269.99,300.0,10000.0,3717.36994,255.0,102120,7301,1
200.0,60.0,270.0,269.99,299.99,9998.0,1971.94679,255.0,42164,3573,1
210.0,142.0,270.0,270.0,300.0,10000.0,4163.57274,255.0,1199786,104354,1
347.0,160.0,270.0,270.0,299.99,10000.0,4157.66014,255.0,263109,19823,1
348.0,50.0,270.0,270.0,300.0,10000.0,4152.75429,255.0,194247,15667,1
200.0,147.0,270.0,270.0,300.0,10000.0,4158.88424,255.0,1126969,100905,1
210.0,181.0,270.0,270.0,299.99,10000.0,4157.50996,255.0,282203,25716,1
321.0,208.0,270.0,270.0,300.0,10000.0,4157.75529,255.0,284501,23294,1
215.0,155.0,270.0,270.0,300.0,10000.0,4154.15111,255.0,403140,37595,1
326.0,145.0,270.0,270.0,299.93,9999.0,4161.1787,255.0,35617,2018,1
335.0,141.0,270.0,270.0,299.99,10000.0,4157.88241,255.0,43302,2249,1
290.0,60.0,270.0,270.0,299.97,9998.0,4157.88507,255.0,60325,3501,1
342.0,60.0,270.0,270.0,300.0,10000.0,4159.34515,255.0,89912,6501,1
200.0,211.0,270.0,269.99,299.97,10000.0,4157.67004,255.0,88605,6545,1
296.0,60.0,269.94,269.96,299.97,9997.0,815.87124,255.0,12274,1117,1
210.0,60.0,270.0,269.99,299.99,10000.0,4159.65856,170.0,129479,8439,1
210.0,60.0,269.91,270.0,299.97,12000.0,1245.87581,255.0,21004,1558,1
320.0,55.0,270.0,270.0,300.0,10000.0,4162.55452,255.0,877560,85076,1
343.0,215.0,270.0,270.0,300.0,10000.0,4161.85219,255.0,1244650,110678,1
215.0,60.0,270.0,270.0,300.0,10000.0,4162.47742,255.0,879928,79490,1
210.0,60.0,270.0,270.0,300.0,10000.0,4162.5359,255.0,779920,74479,1
215.0,55.0,270.0,270.0,300.0,10000.0,4152.73129,255.0,215872,17944,1
200.0,50.0,269.99,270.0,299.99,9998.0,4158.08711,255.0,38106,2057,1
200.0,60.0,270.0,270.0,300.0,10000.0,4162.54745,255.0,1101564,98184,1
200.0,50.0,270.0,270.0,300.0,10000.0,4163.30419,255.0,127767,7225,1
210.0,60.0,269.99,270.0,299.99,10000.0,1881.32145,255.0,50288,3615,1
215.0,60.0,270.0,270.0,300.0,10000.0,4164.47228,170.0,612691,52761,1
344.0,60.0,270.0,270.0,300.0,10000.0,2956.10319,255.0,80306,7034,1
200.0,50.0,270.0,270.0,300.0,10000.0,4162.67076,255.0,1059962,82608,1
200.0,160.0,270.0,270.0,300.0,10000.0,4162.54961,255.0,653410,48908,1
200.0,50.0,270.0,270.0,300.0,10000.0,4162.71457,255.0,751312,56472,1
338.0,50.0,270.0,270.0,300.0,10000.0,4162.53816,255.0,502995,38012,1
200.0,50.0,270.0,270.0,300.0,10000.0,4162.58019,255.0,1076500,84434,1
286.0,50.0,270.0,270.0,300.0,10000.0,4162.53078,170.0,673704,50038,1
200.0,50.0,270.0,270.0,300.0,10000.0,4157.57988,255.0,752037,56374,1
200.0,50.0,270.0,270.0,300.0,10000.0,4162.58584,255.0,493018,37133,1
210.0,60.0,270.0,270.0,300.0,10000.0,10.0,255.0,153987,11822,1
210.0,60.0,269.99,270.0,300.0,10000.0,10.0,255.0,158267,12109,1
210.0,60.0,270.0,270.0,299.99,10000.0,4160.27027,255.0,59526,4818,1
315.0,60.0,269.99,270.0,299.99,10000.0,4159.58966,170.0,146741,9899,1
280.0,60.0,270.0,269.99,300.0,10000.0,4165.23283,255.0,268056,13190,1
325.0,172.0,269.97,269.99,300.0,10000.0,4161.54848,255.0,87073,6194,1
210.0,211.0,270.0,269.95,299.99,10000.0,619.93313,255.0,16584,1299,1
210.0,60.0,270.0,270.0,299.99,10000.0,4158.42604,255.0,259081,13689,1
328.0,201.0,269.99,269.99,299.99,10000.0,1709.89116,170.0,57359,4883,1
200.0,60.0,270.0,270.0,300.0,10000.0,4159.63953,255.0,401857,18050,1
355.0,50.0,270.0,269.99,300.0,10000.0,4157.55143,255.0,109344,8361,1
350.0,178.0,269.98,270.0,300.0,10000.0,4164.47587,255.0,139347,7043,1
210.0,55.0,270.0,270.0,300.0,10000.0,4165.44806,255.0,132281,12157,1
210.0,197.0,270.0,270.0,300.0,10000.0,4162.62926,255.0,281900,26015,1
354.0,60.0,270.0,270.0,300.0,10000.0,4161.52187,255.0,836625,78389,1
220.0,60.0,270.0,270.0,300.0,10000.0,4154.57547,255.0,334456,28792,1
299.0,149.0,270.0,270.0,299.99,10000.0,4158.47745,255.0,605965,47132,1
210.0,198.0,270.0,270.0,300.0,10000.0,4156.28159,255.0,359049,33018,1
210.0,60.0,270.0,270.0,300.0,10000.0,4157.53431,255.0,743096,66250,1
307.0,60.0,270.0,270.0,300.0,10000.0,4161.49922,255.0,287353,27924,1
200.0,50.0,269.99,270.0,300.0,10000.0,4159.67908,255.0,101754,7327,1
350.0,156.0,270.0,269.98,299.99,10000.0,4163.55104,255.0,78615,6456,1
205.0,161.0,270.0,269.99,300.0,10000.0,4160.10632,170.0,99335,7154,1
313.0,50.0,270.0,270.0,300.0,10000.0,4157.56714,170.0,281256,26877,1
200.0,50.0,270.0,269.99,300.0,10000.0,4163.02265,255.0,458736,40511,1
200.0,219.0,270.0,270.0,300.0,10000.0,4157.67947,255.0,216827,20560,1
292.0,60.0,269.99,270.0,300.0,10000.0,4162.58171,255.0,377565,23169,1
215.0,211.0,270.0,270.0,300.0,10000.0,4162.79478,170.0,344146,25877,1
215.0,216.0,270.0,269.98,299.98,10000.0,3532.39523,255.0,34775,2608,1
335.0,50.0,269.95,270.0,299.97,9985.0,750.21609,255.0,8474,695,1
215.0,50.0,270.0,270.0,300.0,10000.0,4162.47696,255.0,511419,38644,1
351.0,154.0,269.97,269.99,300.0,10000.0,4157.55034,255.0,72751,5884,1
294.0,170.0,270.0,270.0,300.0,10000.0,4162.56212,255.0,758596,57692,1
215.0,60.0,270.0,269.99,300.0,10000.0,4157.53431,255.0,246410,20506,1
210.0,60.0,270.0,270.0,300.0,10000.0,4152.68964,255.0,210980,15864,1
230.0,140.0,270.0,269.99,299.99,10000.0,3551.79833,255.0,106273,8003,1
230.0,60.0,270.0,270.0,299.99,10000.0,3664.63309,255.0,153977,11580,1
215.0,176.0,269.99,270.0,300.0,10000.0,4162.73515,255.0,320059,24166,1
205.0,60.0,270.0,269.99,300.0,10000.0,1423.66858,255.0,38979,3200,1
230.0,60.0,270.0,270.0,300.0,10000.0,4157.70604,255.0,266563,20874,1
210.0,219.0,270.0,270.0,300.0,10000.0,4163.32919,255.0,820516,64982,1
210.0,163.0,270.0,270.0,300.0,10000.0,4162.58997,255.0,1625126,128410,1
210.0,60.0,270.0,270.0,300.0,10000.0,4164.13533,255.0,1613269,128265,1
200.0,50.0,270.0,270.0,300.0,10000.0,4164.9682,255.0,485859,35822,1
210.0,60.0,270.0,270.0,300.0,10000.0,1677.09499,255.0,238516,19886,1
305.0,203.0,270.0,269.99,300.0,10000.0,2121.38762,255.0,239126,19835,1
200.0,50.0,270.0,270.0,300.0,10000.0,4162.61536,255.0,385358,28539,1
340.0,157.0,270.0,270.0,300.0,10000.0,4162.57571,255.0,1481920,143764,1
345.0,55.0,270.0,270.0,300.0,10000.0,4161.42358,255.0,170912,14572,1
336.0,188.0,270.0,270.0,300.0,10000.0,4163.00836,170.0,529085,46754,1
340.0,60.0,270.0,270.0,300.0,10000.0,4162.99889,255.0,380381,30898,1
205.0,50.0,270.0,270.0,300.0,12000.0,4157.5622,255.0,452793,40152,1
330.0,55.0,270.0,270.0,300.0,10000.0,4163.81179,255.0,365879,23690,1
308.0,60.0,270.0,270.0,300.0,10000.0,4158.34502,255.0,538461,43946,1
210.0,60.0,270.0,270.0,300.0,10000.0,4164.01055,255.0,407508,30931,1
346.0,185.0,270.0,270.0,300.0,10000.0,4166.23907,255.0,289903,12130,1
210.0,60.0,270.0,270.0,300.0,10000.0,4168.77018,255.0,1251558,116667,1
210.0,60.0,270.0,270.0,300.0,10000.0,4157.95323,255.0,276089,25602,1
210.0,60.0,269.97,270.0,299.99,9998.0,879.51071,255.0,20112,1663,1
210.0,60.0,270.0,270.0,300.0,10000.0,4157.58552,255.0,183817,16891,1
205.0,55.0,269.99,270.0,299.97,9999.0,839.77964,255.0,45054,3563,1
324.0,220.0,270.0,270.0,300.0,10000.0,1015.68421,255.0,59676,4828,1
200.0,60.0,269.99,270.0,300.0,10000.0,4104.26648,255.0,136581,11301,1
205.0,55.0,269.96,269.99,299.97,10000.0,1474.73234,255.0,68343,5187,1
210.0,60.0,270.0,270.0,299.99,10000.0,4163.27594,255.0,65866,3450,1
210.0,214.0,270.0,270.0,300.0,10000.0,4157.52889,255.0,299894,29355,1
210.0,60.0,270.0,270.0,299.99,10000.0,4163.65327,255.0,122583,6921,1
338.0,60.0,269.98,270.0,300.0,9999.0,4165.00216,255.0,65785,4602,1
210.0,166.0,270.0,269.99,299.99,10000.0,1880.54138,255.0,49257,3543,1
215.0,60.0,270.0,270.0,300.0,10000.0,4162.57097,170.0,690624,54514,1
210.0,163.0,270.0,270.0,300.0,10000.0,4162.77104,255.0,191370,14403,1
210.0,213.0,270.0,269.97,300.0,10000.0,4157.87834,255.0,75629,4461,1
210.0,60.0,270.0,270.0,300.0,10000.0,4157.38636,255.0,110804,9696,1
288.0,60.0,270.0,270.0,300.0,10000.0,4163.02859,255.0,504801,33814,1
335.0,55.0,270.0,270.0,300.0,10000.0,4157.88129,255.0,644540,42630,1
210.0,164.0,269.99,270.0,300.0,10000.0,4153.16565,255.0,121234,8945,1
200.0,157.0,270.0,270.0,299.99,10000.0,4158.05504,255.0,65589,4302,1
210.0,144.0,269.99,269.99,299.99,10000.0,4162.90525,255.0,190250,14096,1
210.0,185.0,270.0,270.0,300.0,10000.0,4157.7092,255.0,253040,23013,1
210.0,206.0,270.0,270.0,300.0,10000.0,4153.6615,255.0,192180,16214,1
325.0,60.0,269.99,269.95,299.99,9999.0,847.67701,255.0,19384,1563,1
297.0,210.0,269.99,270.0,299.99,10000.0,4162.82861,255.0,203378,13142,1
292.0,208.0,270.0,270.0,300.0,10000.0,4160.88023,255.0,414957,31403,1
200.0,50.0,270.0,270.0,300.0,10000.0,4163.42792,255.0,1026531,80508,1
200.0,174.0,270.0,270.0,300.0,10000.0,4157.57475,255.0,212635,16434,1
200.0,197.0,270.0,270.0,300.0,10000.0,4162.45349,255.0,630929,51164,1
344.0,50.0,270.0,270.0,300.0,10000.0,4164.66597,255.0,732458,57727,1
200.0,60.0,270.0,270.0,300.0,10000.0,4158.17857,170.0,463477,31330,1
281.0,50.0,269.99,270.0,300.0,10000.0,4157.57118,255.0,264354,22894,1
337.0,50.0,270.0,270.0,300.0,10000.0,4157.92403,255.0,358234,22697,1
200.0,50.0,270.0,270.0,299.99,10000.0,4158.50336,255.0,241080,10703,1
200.0,50.0,270.0,270.0,300.0,10000.0,4163.98332,255.0,196714,12173,1
310.0,50.0,270.0,269.99,300.0,10000.0,4159.19447,255.0,194806,9379,1
304.0,50.0,270.0,270.0,300.0,10000.0,2724.55709,255.0,203779,18911,1
200.0,50.0,270.0,269.99,300.0,10000.0,3291.20726,255.0,200658,17652,1
333.0,50.0,270.0,270.0,300.0,10000.0,3084.87997,255.0,117551,9451,1
200.0,212.0,270.0,270.0,300.0,10000.0,4162.58881,255.0,287331,22662,1
200.0,60.0,270.0,270.0,300.0,10000.0,4159.15484,255.0,330529,17675,1
338.0,144.0,269.97,269.97,299.95,10000.0,4152.54935,255.0,51482,4100,1
